Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0465;300.341;0.00394075;0.0229926
0.0466;300.337;0.00393845;0.0229927
0.0467;300.332;0.00393615;0.0229928
0.0468;300.327;0.00393385;0.0229929
0.0469;300.323;0.00393156;0.022993
0.047;300.318;0.00392926;0.0229931
0.0471;300.314;0.00392696;0.0229932
0.0472;300.31;0.00392466;0.0229933
0.0473;300.306;0.00392236;0.0229934
0.0474;300.301;0.00392006;0.0229934
0.0475;300.297;0.00391776;0.0229935
0.0476;300.293;0.00391546;0.0229936
0.0477;300.289;0.00391316;0.0229937
0.0478;300.285;0.00391086;0.0229937
0.0479;300.281;0.00390856;0.0229938
0.048;300.277;0.00390626;0.0229939
0.0481;300.274;0.00390396;0.022994
0.0482;300.27;0.00390166;0.022994
0.0483;300.266;0.00389936;0.0229941
0.0484;300.263;0.00389706;0.0229941
0.0485;300.259;0.00389477;0.0229942
0.0486;300.255;0.00389247;0.0229943
0.0487;300.252;0.00389017;0.0229943
0.0488;300.249;0.00388787;0.0229944
0.0489;300.245;0.00388557;0.0229944
0.049;300.242;0.00388327;0.0229945
0.0491;300.239;0.00388097;0.0229945
0.0492;300.235;0.00387867;0.0229946
0.0493;300.232;0.00387637;0.0229946
0.0494;300.229;0.00387407;0.0229947
0.0495;300.226;0.00387177;0.0229947
0.0496;300.223;0.00386947;0.0229948
0.0497;300.22;0.00386717;0.0229948
0.0498;300.217;0.00386487;0.0229949
0.0499;300.214;0.00386257;0.0229949
0.05;300.211;0.00386027;0.022995
0.0501;300.208;0.00385797;0.022995
0.0502;300.205;0.00385567;0.0229951
0.0503;300.203;0.00385337;0.0229951
0.0504;300.2;0.00385108;0.0229951
0.0505;300.197;0.00384878;0.0229952
0.0506;300.194;0.00384648;0.0229952
0.0507;300.192;0.00384418;0.0229953
0.0508;300.189;0.00384188;0.0229953
0.0509;300.187;0.00383958;0.0229953
0.051;300.184;0.00383728;0.0229954
0.0511;300.182;0.00383498;0.0229954
0.0512;300.179;0.00383268;0.0229954
0.0513;300.177;0.00383038;0.0229955
0.0514;300.175;0.00382808;0.0229955
0.0515;300.172;0.00382578;0.0229955
0.0516;300.17;0.00382348;0.0229956
0.0517;300.168;0.00382118;0.0229956
0.0518;300.165;0.00381888;0.0229956
0.0519;300.163;0.00381658;0.0229957
0.052;300.161;0.00381428;0.0229957
0.0521;300.159;0.00381198;0.0229957
0.0522;300.157;0.00380968;0.0229958
0.0523;300.155;0.00380738;0.0229958
0.0524;300.153;0.00380508;0.0229958
0.0525;300.151;0.00380278;0.0229959
0.0526;300.149;0.00380048;0.0229959
0.0527;300.147;0.00379819;0.0229959
0.0528;300.145;0.00379589;0.0229959
0.0529;300.143;0.00379359;0.022996
0.053;300.141;0.00379129;0.022996
0.0531;300.139;0.00378899;0.022996
0.0532;300.137;0.00378669;0.022996
