Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0567;305.763;0.00371147;0.0229116
0.0568;305.727;0.00370917;0.0229116
0.0569;305.69;0.00370688;0.0229116
0.057;305.654;0.00370459;0.0229116
0.0571;305.618;0.0037023;0.0229116
0.0572;305.583;0.00370001;0.0229116
0.0573;305.547;0.00369772;0.0229116
0.0574;305.512;0.00369543;0.0229116
0.0575;305.477;0.00369314;0.0229117
0.0576;305.443;0.00369085;0.0229117
0.0577;305.408;0.00368855;0.0229117
0.0578;305.374;0.00368626;0.0229117
0.0579;305.34;0.00368397;0.0229117
0.058;305.306;0.00368168;0.0229117
0.0581;305.272;0.00367939;0.0229117
0.0582;305.239;0.0036771;0.0229117
0.0583;305.206;0.00367481;0.0229117
0.0584;305.173;0.00367252;0.0229117
0.0585;305.14;0.00367023;0.0229117
0.0586;305.107;0.00366793;0.0229117
0.0587;305.075;0.00366564;0.0229117
0.0588;305.043;0.00366335;0.0229117
0.0589;305.011;0.00366106;0.0229117
0.059;304.979;0.00365877;0.0229117
0.0591;304.947;0.00365648;0.0229117
0.0592;304.916;0.00365419;0.0229117
0.0593;304.885;0.0036519;0.0229117
0.0594;304.854;0.0036496;0.0229117
0.0595;304.823;0.00364731;0.0229117
0.0596;304.793;0.00364502;0.0229117
0.0597;304.762;0.00364273;0.0229117
0.0598;304.732;0.00364044;0.0229117
0.0599;304.702;0.00363815;0.0229117
0.06;304.672;0.00363586;0.0229117
0.0601;304.643;0.00363357;0.0229117
0.0602;304.613;0.00363127;0.0229117
0.0603;304.584;0.00362898;0.0229117
0.0604;304.555;0.00362669;0.0229117
0.0605;304.526;0.0036244;0.0229117
0.0606;304.497;0.00362211;0.0229117
0.0607;304.469;0.00361982;0.0229117
0.0608;304.441;0.00361753;0.0229117
0.0609;304.412;0.00361524;0.0229117
0.061;304.384;0.00361294;0.0229117
0.0611;304.357;0.00361065;0.0229117
0.0612;304.329;0.00360836;0.0229117
0.0613;304.302;0.00360607;0.0229117
0.0614;304.274;0.00360378;0.0229117
0.0615;304.247;0.00360149;0.0229117
0.0616;304.22;0.0035992;0.0229117
0.0617;304.194;0.00359691;0.0229117
0.0618;304.167;0.00359462;0.0229117
0.0619;304.141;0.00359232;0.0229117
0.062;304.114;0.00359003;0.0229118
0.0621;304.088;0.00358774;0.0229118
0.0622;304.062;0.00358545;0.0229118
0.0623;304.037;0.00358316;0.0229118
0.0624;304.011;0.00358087;0.0229118
0.0625;303.986;0.00357858;0.0229118
0.0626;303.96;0.00357629;0.0229118
0.0627;303.935;0.003574;0.0229118
0.0628;303.91;0.0035717;0.0229118
0.0629;303.886;0.00356941;0.0229118
0.063;303.861;0.00356712;0.0229118
0.0631;303.836;0.00356483;0.0229118
0.0632;303.812;0.00356254;0.0229118
0.0633;303.788;0.00356025;0.0229118
0.0634;303.764;0.00355796;0.0229118
0.0635;303.74;0.00355567;0.0229118
0.0636;303.716;0.00355337;0.0229118
0.0637;303.693;0.00355108;0.0229118
0.0638;303.669;0.00354879;0.0229118
0.0639;303.646;0.0035465;0.0229118
0.064;303.623;0.00354421;0.0229118
0.0641;303.6;0.00354192;0.0229118
