date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0673;300.005;0.00592119;0.0227082
0.0674;300.005;0.00591892;0.0227095
0.0675;300.005;0.00591664;0.0227107
0.0676;300.005;0.00591437;0.0227119
0.0677;300.005;0.0059121;0.022713
0.0678;300.005;0.00590983;0.0227141
0.0679;300.005;0.00590756;0.0227152
0.068;300.005;0.00590529;0.0227162
0.0681;300.005;0.00590302;0.0227172
0.0682;300.005;0.00590074;0.0227182
0.0683;300.005;0.00589847;0.0227192
0.0684;300.005;0.0058962;0.0227201
0.0685;300.005;0.00589393;0.022721
0.0686;300.005;0.00589166;0.0227218
0.0687;300.004;0.00588938;0.0227227
0.0688;300.004;0.00588711;0.0227235
0.0689;300.004;0.00588484;0.0227243
0.069;300.004;0.00588257;0.022725
0.0691;300.004;0.00588029;0.0227258
0.0692;300.004;0.00587802;0.0227265
0.0693;300.004;0.00587575;0.0227272
0.0694;300.004;0.00587348;0.0227279
0.0695;300.004;0.0058712;0.0227285
0.0696;300.004;0.00586893;0.0227292
0.0697;300.004;0.00586666;0.0227298
0.0698;300.004;0.00586439;0.0227304
0.0699;300.004;0.00586211;0.0227309
0.07;300.004;0.00585984;0.0227315
0.0701;300.004;0.00585756;0.0227321
0.0702;300.004;0.00585529;0.0227326
0.0703;300.004;0.00585302;0.0227331
0.0704;300.004;0.00585075;0.0227336
0.0705;300.003;0.00584847;0.0227341
0.0706;300.003;0.0058462;0.0227345
0.0707;300.003;0.00584393;0.022735
0.0708;300.003;0.00584165;0.0227354
0.0709;300.003;0.00583938;0.0227358
0.071;300.003;0.0058371;0.0227363
0.0711;300.003;0.00583483;0.0227367
0.0712;300.003;0.00583256;0.022737
0.0713;300.003;0.00583028;0.0227374
0.0714;300.003;0.00582801;0.0227378
0.0715;300.003;0.00582574;0.0227381
0.0716;300.003;0.00582346;0.0227385
0.0717;300.003;0.00582119;0.0227388
0.0718;300.003;0.00581891;0.0227391
0.0719;300.003;0.00581664;0.0227394
0.072;300.003;0.00581437;0.0227397
0.0721;300.003;0.00581209;0.02274
0.0722;300.003;0.00580982;0.0227403
0.0723;300.003;0.00580754;0.0227406
0.0724;300.003;0.00580527;0.0227409
0.0725;300.003;0.005803;0.0227411
0.0726;300.003;0.00580072;0.0227414
0.0727;300.003;0.00579845;0.0227416
0.0728;300.002;0.00579617;0.0227418
0.0729;300.002;0.0057939;0.0227421
0.073;300.002;0.00579162;0.0227423
0.0731;300.002;0.00578935;0.0227425
0.0732;300.002;0.00578708;0.0227427
0.0733;300.002;0.0057848;0.0227429
0.0734;300.002;0.00578253;0.0227431
0.0735;300.002;0.00578025;0.0227433
0.0736;300.002;0.00577798;0.0227435
0.0737;300.002;0.0057757;0.0227437
0.0738;300.002;0.00577343;0.0227438
0.0739;300.002;0.00577116;0.022744
0.074;300.002;0.00576888;0.0227442
0.0741;300.002;0.00576661;0.0227443
0.0742;300.002;0.00576433;0.0227445
0.0743;300.002;0.00576206;0.0227446
0.0744;300.002;0.00575978;0.0227448
0.0745;300.002;0.00575751;0.0227449
0.0746;300.002;0.00575523;0.022745
0.0747;300.002;0.00575296;0.0227452
0.0748;300.002;0.00575069;0.0227453
0.0749;300.002;0.00574841;0.0227463
0.075;300.002;0.00574614;0.0227477
0.0751;300.002;0.00574386;0.022749
0.0752;300.002;0.00574159;0.0227503
0.0753;300.002;0.00573931;0.0227516
