Date [s],Average:Temperature (Study 01 - Particles) [K],Max:Particle Z-Coordinate (Study 01 - Particles) [m],Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.06,439.866,0.00363536,0.0229209
0.0601,439.865,0.00363307,0.0229209
0.0602,439.865,0.00363078,0.0229209
0.0603,439.865,0.00362848,0.0229209
0.0604,439.864,0.00362619,0.0229209
0.0605,439.864,0.0036239,0.0229209
0.0606,439.863,0.00362161,0.0229209
0.0607,439.863,0.00361931,0.0229209
0.0608,439.863,0.00361702,0.022921
0.0609,439.862,0.00361473,0.022921
0.061,439.862,0.00361244,0.022921
0.0611,439.862,0.00361015,0.022921
0.0612,439.861,0.00360785,0.022921
0.0613,439.861,0.00360556,0.022921
0.0614,439.861,0.00360327,0.022921
0.0615,439.86,0.00360098,0.022921
0.0616,439.86,0.00359869,0.022921
0.0617,439.86,0.00359639,0.022921
0.0618,439.859,0.0035941,0.022921
0.0619,439.859,0.00359181,0.022921
0.062,439.859,0.00358952,0.022921
0.0621,439.858,0.00358723,0.022921
0.0622,439.858,0.00358493,0.022921
0.0623,439.858,0.00358264,0.022921
0.0624,439.858,0.00358035,0.022921
0.0625,439.857,0.00357806,0.022921
0.0626,439.857,0.00357576,0.022921
0.0627,439.857,0.00357347,0.022921
0.0628,439.856,0.00357118,0.022921
0.0629,439.856,0.00356889,0.022921
0.063,439.856,0.0035666,0.022921
0.0631,439.856,0.0035643,0.022921
0.0632,439.855,0.00356201,0.022921
0.0633,439.855,0.00355972,0.022921
0.0634,439.855,0.00355743,0.022921
0.0635,439.855,0.00355514,0.022921
0.0636,439.854,0.00355284,0.022921
0.0637,439.854,0.00355055,0.022921
0.0638,439.854,0.00354826,0.022921
0.0639,439.854,0.00354597,0.022921
0.064,439.853,0.00354368,0.022921
0.0641,439.853,0.00354138,0.022921
0.0642,439.853,0.00353909,0.022921
0.0643,439.853,0.0035368,0.022921
0.0644,439.853,0.00353451,0.022921
0.0645,439.852,0.00353221,0.0229211
0.0646,439.852,0.00352992,0.0229211
0.0647,439.852,0.00352763,0.0229211
0.0648,439.852,0.00352534,0.0229211
0.0649,439.852,0.00352305,0.0229211
0.065,439.851,0.00352075,0.0229211
0.0651,439.851,0.00351846,0.0229211
0.0652,439.851,0.00351617,0.0229211
0.0653,439.851,0.00351388,0.0229211
0.0654,439.851,0.00351159,0.0229211
0.0655,439.85,0.00350929,0.0229211
0.0656,439.85,0.003507,0.0229211
0.0657,439.85,0.00350471,0.0229211
0.0658,439.85,0.00350242,0.0229211
0.0659,439.85,0.00350012,0.0229211
0.066,439.85,0.00349783,0.0229211
0.0661,439.849,0.00349554,0.0229211
0.0662,439.849,0.00349325,0.0229211
0.0663,439.849,0.00349096,0.0229211
0.0664,439.849,0.00348866,0.0229211
0.0665,439.849,0.00348637,0.0229211
0.0666,439.849,0.00348408,0.0229211
0.0667,439.848,0.00348179,0.0229211
